RP,IN,CD,1
VBN,VBN,PRP,2
WRB,DT,RB,2
RP,TO,DT,2
JJ,JJ,IN,34
JJ,VBN,IN,22
IN,NNP,NNS,6
PRP,RB,VBZ,19
PRP,IN,RB,17
CD,NNS,VBN,1
JJ,WP$,NNS,1
CC,WP,PRP$,1
WRB,IN,PRP,4
IN,VBZ,VBZ,1
MD,DT,RBR,1
IN,PRP$,IN,13
CC,VBZ,RB,8
NNS,RB,VBG,8
WDT,VBP,CC,3
WDT,JJ,VBZ,3
VBP,JJS,IN,1
IN,PRP$,VBZ,1
NNS,WP,VBP,8
WP,DT,NNS,4
CC,JJR,IN,14
JJ,DT,PRP,1
RP,CC,WRB,1
WDT,NN,VBP,9
NN,JJ,MD,4
PRP$,EX,PRP$,1
PRP,RB,WRB,5
PRP$,NNS,NNS,16
VBN,VBZ,PRP$,2
VB,PRP,VBZ,16
VBZ,IN,VBG,4
DT,WP,PRP,3
IN,NNS,DT,80
PRP,NN,MD,2
VBD,CC,JJS,1
VBD,PRP,VBP,72
VBZ,NNS,PRP,2
WP,MD,PRP,5
VBZ,MD,VB,12
WDT,IN,RB,1
VB,RBS,RB,1
DT,IN,CC,1
VB,NNS,IN,17
VBD,PDT,IN,1
NNP,NNS,RB,1
DT,JJ,PRP,15
TO,DT,TO,3
VBG,JJ,DT,4
VB,NNS,PRP,3
VB,RB,IN,28
IN,VBZ,RB,7
DT,JJR,VBN,3
NN,VBZ,VBP,6
VBG,VBZ,DT,2
WP,TO,VB,8
WP$,NNS,TO,1
WP,NNS,CC,5
PRP,DT,VBP,5
VBD,NN,VBZ,6
CC,JJS,JJ,6
VBG,RB,PRP$,4
RB,WRB,IN,3
VB,VB,DT,4
NNS,VBP,VB,12
TO,NNS,PRP,7
VBZ,CD,JJ,2
WDT,VBZ,CC,1
JJR,DT,TO,2
IN,WP,NN,13
PRP,NN,JJ,2
VBD,RB,VBG,4
VBD,JJ,IN,41
DT,JJ,RP,1
PRP,PRP,MD,10
VBN,VBN,DT,2
NN,CD,WDT,1
PRP,WRB,TO,3
VBN,-NONE-,VBN,1
TO,WRB,DT,1
VBG,DT,NNS,30
WP,NN,PRP,8
VB,RBR,NN,2
JJS,NNS,RB,1
PRP$,JJ,VBZ,2
TO,PRP,TO,1
PRP,WP,NNS,13
PRP,CC,RB,17
NNS,DT,WP,1
DT,PRP$,VBG,1
VB,NNS,WRB,3
VB,VBP,PRP,2
VBN,VBN,IN,9
VBG,PRP,VB,1
JJS,VBP,IN,1
WRB,NN,PRP,15
DT,VB,TO,1
PRP,PRP,WP$,1
NN,WP$,VBN,3
CC,NN,WRB,7
VBZ,VBZ,NN,2
VBP,EX,MD,1
WP,MD,PRP$,1
VBD,RB,JJ,34
IN,WDT,-NONE-,1
RP,PRP,RB,1
RB,VBN,JJR,1
WP,VBG,TO,1
NN,RB,JJS,5
RB,VBZ,TO,6
JJ,VBG,IN,1
NN,JJ,DT,12
VBP,VBN,WRB,2
VBP,IN,WDT,1
VBN,VBG,PRP$,1
DT,VBZ,TO,5
PRP,VB,VBZ,1
DT,NNS,VBD,76
EX,NNS,IN,1
IN,DT,JJ,1233
VBG,CC,VBD,4
PRP,DT,VBG,3
NNS,WDT,PRP,22
CC,PRP,NN,4
TO,JJ,JJS,1
VBG,RBS,DT,1
MD,JJ,NNS,1
VBN,VBN,RBR,1
NN,NNS,EX,2
VB,NN,VBZ,3
CC,NN,RB,62
NNS,NNS,VBD,4
-NONE-,NN,CC,1
JJR,VBP,PRP$,1
IN,RB,WDT,2
DT,CD,VBN,1
PRP,RB,DT,22
RBR,IN,NN,8
NNS,VBD,CC,25
NNS,CC,RB,38
CC,MD,NNS,1
PRP,VBG,MD,2
RP,NNS,RB,1
TO,PRP,CC,8
VBP,NN,DT,19
NN,DT,PRP,10
IN,VBN,VBZ,1
NN,CC,RB,110
EX,IN,DT,3
NNS,CD,NN,2
TO,WRB,IN,2
WRB,NNS,PRP$,4
NN,TO,MD,1
VBD,CC,RB,20
WDT,RB,MD,9
VBG,CC,NNS,2
VBP,WRB,VBD,1
PRP,VBD,PRP$,59
VBZ,WP,NN,2
DT,IN,WDT,1
VBP,JJS,VB,1
PRP,VBG,VBD,2
DT,RB,IN,15
DT,RBS,NN,1
CC,VBP,JJ,22
WP,VBP,RB,6
JJ,IN,JJS,2
PRP,JJ,NN,22
RB,VBN,CD,1
WRB,RB,RBR,2
VBP,VBP,VBN,4
WRB,MD,PRP,19
VBN,PRP,VBZ,8
NN,JJR,CC,1
DT,JJR,PRP$,1
RB,NNS,PRP$,4
DT,VBN,VBG,6
MD,NN,NN,1
VBP,VBN,PRP,29
VB,CD,RB,1
RB,VBP,NNS,17
VBG,IN,PRP$,78
RB,MD,CD,1
WP,NN,IN,26
DT,JJR,VBP,2
VBP,PRP$,MD,2
RP,WP,JJ,1
WP,VBG,JJ,1
JJ,VB,JJ,1
CC,CC,VB,2
VBZ,NN,VBP,2
VBN,IN,MD,3
VBD,VBN,JJ,16
PRP,WRB,RB,6
JJ,VBP,PRP$,1
EX,VBZ,PRP,2
IN,WDT,PRP,17
DT,NN,VBN,78
CC,VBP,VB,1
DT,JJ,MD,7
PRP$,CD,NNS,5
WRB,VBZ,NN,1
WRB,VBD,NN,1
JJ,VBN,JJS,1
WP,NNS,VBZ,5
NN,EX,VBZ,10
JJ,NNS,DT,81
RP,RB,PRP,1
TO,PRP,WDT,1
CD,CD,NNS,2
NN,RP,DT,1
CC,JJS,NNS,8
VBD,VBZ,JJ,3
WP,VBD,VBP,2
PRP,WP$,MD,1
RBR,DT,RB,1
VBG,RB,CC,4
WDT,VBZ,VBZ,4
WRB,PRP,WP$,1
VBN,IN,WRB,1
CC,DT,RBR,2
DT,RBR,TO,3
VBN,VBN,TO,4
VBZ,JJR,CC,2
NN,MD,NN,4
PRP,MD,PRP$,3
VB,PRP,VBG,7
JJ,WRB,MD,1
PRP$,PRP,VBP,1
VBD,-NONE-,VBG,1
EX,RB,RB,2
VBP,CC,CD,3
TO,DT,JJS,5
JJ,JJ,VBN,3
PRP$,RB,VBP,3
NN,DT,JJ,252
VBP,JJ,JJ,17
VB,TO,VB,84
NN,VBN,CC,4
IN,PRP,VB,13
WDT,PRP$,NN,14
TO,IN,NN,1
VB,DT,JJ,94
VB,CC,RB,16
VB,TO,NNP,1
DT,NNS,RBR,1
WRB,DT,IN,2
TO,PRP,IN,27
WP,VBZ,WP,2
CC,VBG,MD,1
TO,NN,RB,10
NN,RB,JJ,162
VBD,NN,VBG,3
PRP$,IN,RB,1
CC,VB,VBN,9
VBN,WP,VBN,1
JJS,IN,JJS,1
CC,VB,DT,53
DT,JJ,CC,75
PRP$,DT,NN,8
RB,WRB,MD,1
VBD,PRP,JJ,10
DT,NN,VBG,90
DT,VBD,WP$,1
NN,NN,VBZ,195
VBG,JJ,TO,3
VBD,JJ,NN,103
JJ,NN,CC,241
IN,NNP,VBD,2
VBZ,TO,NN,5
PRP,JJS,CD,1
VBN,NN,-NONE-,1
IN,IN,DT,254
RP,NN,IN,5
PRP,VBP,JJR,9
EX,IN,PRP,1
VB,CC,VBN,4
RB,VBP,VBD,2
PRP,JJ,VBD,2
JJ,DT,CC,1
TO,VBN,RB,1
VBD,VBG,PRP$,1
RB,IN,VBD,2
VBG,WRB,NN,3
TO,DT,WP,3
VBG,VBN,VBZ,1
IN,WP,VBD,2
IN,CD,WDT,2
DT,VBP,IN,5
JJ,VBG,NNS,2
VBD,CD,NNS,3
PRP,NN,VB,3
NNS,PRP,JJR,1
CC,NN,VBZ,31
IN,VBD,TO,1
VBN,RP,PRP,3
JJ,WRB,NNS,1
JJ,JJ,VBG,1
CC,VBN,TO,12
WP,VBZ,JJ,2
PRP$,DT,NNS,3
DT,RB,CC,6
VBP,DT,CD,1
CC,VBZ,IN,15
DT,DT,RBR,1
CC,WRB,VBP,2
RB,WRB,DT,23
VBN,NNS,CC,27
VB,PDT,NNS,1
VBP,CC,PRP,6
VBD,DT,VBG,1
NN,NN,VB,34
WRB,NN,MD,3
VB,IN,VBN,7
RB,PRP,VBG,2
VBD,DT,NNP,4
RB,JJ,CD,1
DT,JJR,CC,1
PRP$,NNS,CC,68
VBZ,WDT,PRP,2
WP,VBZ,PRP$,2
VBZ,PRP,TO,3
-NONE-,NNS,VBP,2
PRP,VB,MD,1
VBN,IN,VBN,4
DT,WDT,IN,2
RB,NNS,CC,6
WDT,IN,NN,15
VB,VBZ,NN,1
TO,PRP$,NN,133
VBD,VBP,IN,4
NN,WRB,PRP,62
RB,VBZ,VBG,3
VBZ,WRB,NN,3
WRB,VBP,JJ,6
CC,WRB,NN,14
PRP$,MD,PRP,1
PRP$,IN,WP$,1
WRB,RB,RB,3
DT,NNS,NNS,10
NN,VBD,VBG,15
TO,VBN,CC,2
PRP,VBD,PDT,4
RB,RB,VBZ,26
VBZ,WDT,NN,1
CC,VBP,NNS,7
VB,RB,VB,27
NNS,RBS,JJ,3
VBZ,WP$,NN,1
IN,TO,JJ,5
PRP,VBZ,NN,16
VBP,RB,MD,1
WDT,VBN,VBP,1
PRP,VBD,NN,55
PRP,IN,TO,6
NNS,WDT,VBZ,5
VB,CC,WRB,2
RB,VBZ,WDT,1
IN,WP$,JJ,9
VB,CC,NNS,10
VBN,RB,CC,5
VBG,IN,JJR,4
WDT,VBD,DT,8
JJS,PRP,VBZ,1
PRP,WP,JJR,1
RP,RB,RB,1
VBZ,PRP$,MD,1
NNS,VBD,WP,2
WDT,NNS,DT,7
CC,WP,VBG,2
JJS,NNS,NN,2
VB,PRP,WRB,5
NNS,CD,WDT,1
DT,TO,RB,1
CC,WRB,NNS,3
VBD,DT,VBN,12
MD,RB,VB,236
VBN,IN,RB,18
JJS,NNS,IN,8
VBP,NN,VBZ,1
IN,NN,WRB,41
JJ,IN,IN,17
IN,VBN,NN,89
TO,JJ,NNS,24
VBD,RB,TO,10
IN,WP$,NN,12
VBZ,TO,VBN,1
NN,VBN,VBZ,1
NN,RB,RBR,16
IN,PRP$,NNP,1
PRP$,VBG,RB,1
TO,VBN,NNS,1
JJ,CC,JJ,164
CC,JJ,PRP,6
TO,VB,MD,6
CC,WDT,RB,1
JJ,VBG,MD,1
PRP,VB,EX,1
DT,MD,VBZ,2
IN,PRP$,WP$,1
VBD,VBP,RB,2
DT,CD,CC,1
JJ,CC,CC,2
IN,CC,VB,6
RB,JJR,JJR,1
WDT,TO,VBZ,1
CC,IN,CD,7
NN,RB,NNS,6
VBN,PRP,DT,5
MD,RB,VBG,3
JJR,IN,DT,41
NN,TO,DT,125
VB,PRP,WP,7
NN,VBD,NNS,83
VBD,TO,JJR,2
CC,NNS,RB,22
PRP,EX,CC,1
RB,VBD,RP,2
VBZ,VBD,PRP,1
DT,MD,TO,1
JJR,NN,WRB,1
VBD,PRP,NN,29
PRP$,WP,IN,2
VBG,TO,PRP,2
WP,VBZ,JJS,1
VB,TO,DT,4
NN,DT,JJR,6
CC,PRP,RBR,1
RBR,PRP$,NNS,1
CC,VBG,RB,19
EX,VBD,CD,2
DT,NN,IN,1960
WP$,VBG,NNS,5
JJ,DT,PRP$,3
DT,JJS,VBN,3
PRP,RB,PRP$,16
PRP,NNS,VBP,6
JJS,NNS,TO,2
VB,VBG,NN,3
DT,RB,RP,1
NNS,NN,JJ,7
VBD,PRP$,IN,2
WRB,DT,PRP$,5
IN,WDT,JJ,4
PRP,VBZ,MD,4
NN,VBG,IN,105
VB,PRP,VB,63
VB,VBN,RP,8
VBP,NNS,CC,10
PRP$,IN,MD,1
JJR,RB,DT,3
NNS,PRP,TO,9
VBD,RB,VBZ,2
WP,RB,TO,2
JJR,NN,MD,1
RP,CD,VBG,1
NNS,NN,RBR,2
NN,NN,IN,1035
EX,PRP,VBD,3
PRP,VBD,VBN,81
NN,VBZ,TO,31
PRP$,NNS,VBP,180
CD,NNS,CC,2
VBN,CC,VBD,20
JJR,NN,JJ,1
VBD,NNS,TO,3
PRP,IN,VBZ,2
VBD,PRP$,NN,141
NN,PRP$,IN,5
PRP,VB,NNS,4
IN,NN,JJS,3
VB,VBN,WP,2
PRP,VBZ,WP,5
PRP,JJS,VBZ,1
PRP$,NN,NN,790
NNS,JJR,CC,2
JJS,NN,PRP$,2
JJ,TO,DT,41
WP,DT,VBP,1
VBG,NNS,VBN,2
VB,RP,CC,3
CC,CD,WP$,1
IN,DT,CD,13
VBP,NN,MD,6
CD,VBN,JJ,1
MD,JJR,IN,1
VBP,NNS,PRP,4
IN,MD,NNS,1
NN,IN,VBD,10
RB,CC,RBR,1
CC,PRP$,NN,79
IN,NNS,RBS,2
WP,VBD,TO,2
VBG,RB,VBN,5
DT,VBZ,RB,9
DT,JJS,VBG,3
RP,IN,NN,17
NN,NN,PRP,206
NN,NN,DT,329
IN,VB,DT,1
NN,VBN,NN,62
NNS,WP$,NN,13
NN,VBD,NN,242
DT,NNP,VBD,3
NNS,JJR,RB,1
JJR,IN,NN,19
VBD,RB,MD,2
RB,VBP,MD,4
TO,PRP,DT,22
RB,TO,RB,1
JJ,PRP$,PRP,1
WP,JJ,VBD,1
RB,RP,NN,1
PRP$,JJ,PRP$,5
PRP,VBD,VBG,12
PRP$,NN,WDT,23
CC,JJ,CD,1
WDT,NNS,RB,3
VBG,JJ,PRP$,2
PRP,RB,JJR,6
TO,RBR,VBG,1
NN,VBG,NN,154
PRP$,IN,JJ,4
CD,VBG,NNS,3
VBP,VBG,NNS,10
PRP,VBZ,JJ,34
IN,EX,PRP,2
RB,JJR,RB,5
VB,PRP$,JJS,2
NNS,NN,MD,7
NN,RP,NN,2
VBP,RBR,NN,2
RBR,JJ,VBP,1
JJS,NNS,CC,2
NNS,EX,JJ,1
VBZ,JJS,JJ,2
VB,VB,PRP,4
CC,PRP,VBP,105
RB,NN,RBR,1
PRP$,VBD,NNS,1
RB,VBZ,VB,3
NN,JJS,NNS,2
MD,NNS,JJ,1
VBZ,CC,IN,6
NNS,JJ,VBD,1
RB,VBD,RB,20
NNS,VBP,CD,2
VBP,NN,PRP$,5
VBZ,IN,CC,5
DT,VBP,NN,1
NNS,RB,VBZ,12
VBD,PRP,VB,12
VBD,WRB,IN,5
JJ,NNS,CC,128
CD,JJR,JJ,6
PRP,VBZ,PRP$,24
WP$,NNS,RB,2
WDT,JJR,DT,1
CC,VBG,RP,6
CC,VB,PRP$,23
NN,WDT,VBD,25
CC,NN,RBR,1
PRP,CC,VB,20
RB,DT,JJS,8
PRP$,JJR,NN,2
CD,NN,PRP$,4
VBG,VBN,VBD,1
TO,VB,PDT,3
PRP$,NNS,JJ,13
WP,IN,JJS,1
JJ,PRP,JJ,1
WP,PRP,DT,1
VBP,TO,DT,15
RB,TO,VBN,1
TO,VB,JJ,100
VBG,NN,VB,1
VBN,WRB,PRP$,1
VBD,DT,RBR,6
NNS,CC,IN,67
VBZ,DT,JJ,80
PRP,PRP,VBD,24
CC,NN,EX,2
CD,JJ,IN,3
NNS,NNS,JJ,1
RB,VBP,RBR,1
-NONE-,JJS,JJ,1
JJ,NN,TO,116
NNS,VBP,RB,106
RB,RB,JJS,2
RB,JJ,TO,27
NNS,NN,WDT,1
TO,NNP,NN,9
NNP,VBZ,WRB,1
IN,TO,WRB,1
VB,DT,MD,2
RB,JJ,EX,1
VBP,VBD,JJ,2
IN,JJ,EX,2
PRP$,VBZ,DT,1
PRP$,DT,JJS,1
JJ,VBP,PRP,2
WP,VBG,VBP,5
NNS,RBR,JJ,8
NNP,NNS,VBD,2
CC,VBZ,VBG,2
VB,JJ,WDT,1
VBZ,WP,MD,1
EX,DT,NNS,1
CD,RB,IN,1
JJ,PRP$,VBN,1
VBZ,JJ,EX,1
VBP,IN,CC,1
NNS,VBZ,WRB,1
PRP,IN,CC,5
RP,CC,JJ,2
NN,CC,WDT,1
VBN,PRP,VB,1
VBN,RB,RB,12
IN,PRP$,VBN,54
JJ,PRP,CC,2
NN,RB,CD,3
EX,TO,VB,1
PRP$,VBG,VBD,1
JJ,WRB,PRP,6
TO,VB,WP,16
VBG,IN,JJ,53
NNS,WRB,RB,10
RB,VBN,VBZ,4
VBZ,RBR,JJ,5
VB,NN,PRP,7
VBN,JJ,WP,1
WP,NNS,IN,22
IN,PRP,DT,57
DT,VB,RB,1
VBD,PRP,VBD,29
VB,DT,VBG,4
IN,VBN,DT,9
NN,VB,NN,9
CD,IN,NNS,2
VBD,WP,PRP,3
JJR,MD,NNS,1
NNS,VBG,RP,6
NNP,NN,CC,6
IN,-NONE-,JJS,1
PRP,VB,VBG,1
NN,VBZ,EX,5
VBD,CC,VBD,24
IN,WDT,JJS,1
TO,VB,VB,4
VB,WDT,CC,1
VBD,RB,VB,29
TO,NNS,VBN,3
IN,NNS,VBD,16
WRB,VBD,MD,1
VBN,NNS,DT,16
VBP,PRP$,JJ,19
PRP$,NN,IN,307
VBD,NN,IN,91
CD,VBN,NNS,3
NNS,VBD,VBG,6
TO,VBD,DT,1
PRP,WP$,NN,7
WP,IN,NNP,3
CD,WP$,NN,3
VBD,VB,RB,3
TO,VBD,VBN,1
JJR,DT,JJR,3
NNS,WP$,VBG,2
DT,JJ,VBP,2
DT,EX,MD,1
WRB,RB,IN,2
VBD,IN,TO,4
RB,TO,PRP,7
VBD,TO,RB,2
EX,CC,PRP$,1
VBG,VBZ,VBN,1
RB,JJ,MD,2
NN,WP,DT,8
IN,JJ,MD,14
VBP,RB,VBG,8
VBP,VBP,NN,1
VB,IN,DT,88
VBZ,WRB,VBP,1
WDT,-NONE-,VBP,2
JJS,NNS,PRP$,3
NN,VB,NNS,3
WRB,CC,DT,1
RB,NN,EX,2
RB,JJR,PRP,3
VBG,NN,WP,1
JJS,NN,DT,2
DT,VBD,NNS,6
DT,NN,EX,9
JJ,EX,NN,1
NNS,WRB,IN,3
VBN,WRB,IN,2
NNP,NN,RB,2
NN,IN,NN,1827
CC,WP,PRP,9
PRP,VBG,JJ,6
MD,VB,VBZ,3
IN,WDT,RB,3
CC,NNS,IN,126
VBP,VBG,IN,27
TO,NN,VBZ,3
VB,VBN,DT,14
MD,IN,NN,16
TO,NN,TO,3
WP,DT,NN,28
VBZ,PRP,RB,34
NNS,VBP,RP,15
JJS,PRP$,NN,4
PRP,VB,VBN,8
DT,NNS,VBP,320
NN,VBZ,VBG,35
PRP,VB,DT,11
NN,IN,JJ,740
VBZ,VBN,VBD,1
NNS,DT,CC,3
VBP,CD,NN,6
WRB,VBD,PRP$,1
JJ,PRP$,JJ,14
PRP,VBZ,VBZ,2
NN,NN,TO,158
JJ,NN,VBN,25
DT,RBR,CC,3
IN,NNP,CC,1
WRB,JJ,PRP$,4
VBD,MD,IN,1
VBD,PDT,VBG,1
WP,RB,IN,13
VB,PRP,JJR,7
PRP,JJS,VBP,1
CD,JJR,NN,1
VBZ,DT,IN,6
VBN,JJ,JJ,4
CC,DT,VBP,3
NNS,PRP,PRP,1
WP,MD,CD,1
VBP,RB,VBN,45
NN,WP,JJS,1
VBZ,VBG,TO,4
WDT,CD,NN,3
VBD,DT,DT,7
VB,NNS,VB,10
CD,VBP,VBN,3
DT,NNP,WP,1
VBZ,VBN,MD,1
CC,NNS,PRP$,27
NN,VBP,VB,1
RB,IN,DT,328
WDT,RB,RB,7
DT,VBD,WRB,1
CC,JJ,RBR,2
VBG,RB,DT,8
VBZ,VBG,DT,1
NNP,JJ,NNS,2
VBN,-NONE-,IN,1
VBN,NNS,VBD,6
WP$,JJS,NN,1
IN,EX,VBD,2
DT,WDT,RB,2
WDT,EX,MD,1
PRP,IN,PRP$,76
CC,DT,JJR,1
NNS,VBP,JJS,4
IN,VBG,NNS,86
DT,JJ,JJ,108
VBN,PRP$,CC,1
WP,MD,DT,1
NNS,JJR,JJ,3
CD,WP,NN,2
VBD,WP,NN,4
PRP,JJ,JJ,3
PRP,VBZ,JJR,1
IN,VBP,DT,8
WRB,TO,PRP,1
PRP,VBD,TO,54
JJ,NNS,RBR,3
NN,VBZ,VBN,240
VBZ,PRP,IN,22
CC,VBN,NN,27
NNS,WDT,PRP$,8
VBZ,PRP,VBZ,11
CC,VBN,WDT,1
PRP,VBP,CC,100
WP,NN,VBN,2
VBZ,NN,VBD,1
WRB,VBD,DT,5
JJS,NN,NN,8
VBD,RP,JJ,2
CD,VBZ,TO,1
JJ,NN,VBG,66
IN,NN,IN,613
JJ,DT,VBG,2
PRP$,CC,VB,2
VBD,VB,RP,1
EX,JJ,NN,2
RB,VBN,PRP$,13
CD,NNS,VBG,2
CC,NNS,WP$,2
NNS,VBG,NN,43
NN,EX,DT,2
CC,JJ,CC,31
JJ,WP,VBD,2
JJ,JJR,JJ,1
NNS,WP,WRB,1
IN,NN,NN,901
NN,EX,VBN,2
JJ,PRP$,TO,1
WRB,VBN,PRP,2
IN,EX,IN,2
VBZ,JJ,TO,7
CC,NNP,RB,1
DT,DT,RB,7
NN,DT,RBR,24
PRP,DT,NNS,17
IN,VBG,NN,105
WDT,JJ,IN,2
PRP$,JJS,NNS,2
PRP$,RB,NNS,2
VB,JJR,IN,4
NNS,VBD,TO,20
JJ,TO,NNP,1
VBP,VBN,IN,87
CC,VBG,VBD,2
CC,IN,JJ,77
VBD,RP,NN,2
NNS,DT,WP$,1
NN,NNS,WP,16
CC,WRB,TO,2
IN,JJR,PRP,1
VBZ,IN,VBN,5
NNS,TO,NNP,1
CC,JJ,WDT,1
NN,NNS,JJR,2
PRP$,CC,VBP,1
VBG,CC,JJ,8
NNS,WP,MD,4
VBG,DT,PRP$,3
VBG,IN,JJS,1
DT,CC,TO,1
RB,RB,DT,55
EX,TO,DT,1
VBZ,VBN,NN,33
JJ,JJ,VBZ,3
CC,JJR,NN,12
DT,IN,CD,8
CD,NNS,PRP,1
MD,VB,DT,136
DT,RB,RBR,4
PRP,RB,PRP,17
CC,RB,PRP$,26
VBG,VBN,PRP$,1
VBG,CC,WRB,1
NNP,NNS,DT,2
VBP,VBN,NNS,13
DT,JJR,VBG,2
RBR,JJ,NNS,3
NNS,NN,PRP$,13
DT,VBZ,CC,9
NNS,WDT,DT,15
VBG,NN,JJ,4
CC,VB,VBZ,6
MD,RB,CD,1
IN,PDT,VBG,1
JJ,NN,VBP,27
VBZ,PRP,PRP,3
VBZ,TO,DT,9
NNP,NN,PRP,3
JJS,CC,JJS,4
VBZ,DT,TO,1
VBG,NNS,TO,8
VBG,IN,VBN,1
CD,NNS,MD,1
DT,NN,RB,200
RB,VBP,VBP,6
CC,TO,PRP$,6
IN,PRP,VBD,173
VBN,VBN,WRB,1
WP,VBN,DT,9
TO,DT,VB,1
IN,NNS,JJS,2
CC,RB,CD,3
NNS,JJS,JJ,2
NNS,WP,VBN,6
DT,PRP$,VBN,1
IN,WP,VBP,1
VBG,VBN,DT,5
VBD,CC,WP,1
NNS,VBG,NNS,7
DT,PRP,VBP,67
NNS,RB,WRB,1
NN,VBZ,JJ,135
TO,PRP,WP$,1
NN,NN,MD,82
PRP$,CD,CC,2
IN,VBG,IN,25
VBZ,RBR,RB,2
VBP,RP,VBG,2
VBN,PRP,VBD,8
VBD,VBG,WRB,1
NN,VBP,PRP,36
VBD,TO,NNS,2
WDT,IN,JJR,1
-NONE-,RB,VB,1
PRP,VBP,-NONE-,4
WRB,RB,JJ,16
DT,RBR,NN,4
JJS,VB,PRP,1
DT,RBS,JJ,3
NN,CD,DT,1
VB,NNS,RBR,1
WDT,VBZ,RB,16
VBP,NN,VBG,2
JJ,RB,PRP$,4
JJR,VBN,NNS,1
WRB,RB,VBG,1
VBN,RB,MD,2
MD,PRP$,JJ,2
WP$,VBN,NN,5
DT,DT,IN,3
WP,NN,NN,20
NN,VB,IN,9
WRB,PRP,IN,4
JJ,DT,RBR,3
VBZ,VB,JJ,1
NN,VBZ,VB,5
MD,NN,VB,3
VBG,NNS,VB,1
VBN,CD,IN,1
CC,EX,VBZ,3
JJS,VBN,IN,3
VBP,PRP,IN,76
CC,WRB,PRP,33
NN,JJ,JJ,9
IN,WRB,NNS,1
VBD,NN,TO,22
VBG,IN,CD,2
WDT,VBD,NN,5
NNS,RB,RB,27
NN,CC,IN,169
VBZ,RB,JJ,29
VBP,CC,PRP$,5
VBN,VBG,IN,10
IN,JJ,NN,1147
VBP,DT,PRP$,5
RB,CC,NNS,4
JJR,IN,IN,4
NNS,RBR,IN,1
PRP,JJR,JJ,7
VBG,WP$,DT,1
VBN,PRP$,VBN,3
WP,MD,IN,1
TO,DT,RB,7
VBZ,VBN,PRP,14
PRP,IN,DT,174
VBZ,RB,VBZ,5
RBS,JJ,NNS,1
VBP,RP,VBN,1
VBP,DT,RBR,16
CC,VBD,NNS,55
CD,RB,NN,2
RB,VBN,RB,19
PRP,VBZ,DT,94
TO,PRP$,NNS,23
MD,DT,VB,5
RB,NNS,PRP,3
CC,VBZ,PRP$,3
JJS,JJ,WRB,1
VBP,NN,VBN,6
NN,JJ,TO,8
JJR,VBZ,PRP$,1
JJR,NNS,PRP$,1
VBN,NN,IN,140
IN,PRP$,DT,7
RB,DT,NNP,1
RP,PRP,VBD,4
TO,CD,JJR,1
NN,IN,RB,100
VBZ,VBN,RP,5
VB,VBN,CC,11
WP$,NNS,DT,2
IN,NNS,RB,62
VBN,WP,DT,1
JJ,JJ,WRB,2
RB,PRP,RB,19
CC,NN,TO,31
RBR,DT,JJ,1
VBZ,VBG,NN,7
VBZ,VBP,MD,1
VB,NN,VB,12
IN,WP,JJ,11
JJS,VBN,RP,1
JJ,VBD,NNS,1
NN,RP,CC,2
RP,CD,JJ,1
RB,VBG,NNS,17
VBP,VBD,VBN,4
DT,VBZ,VBN,6
DT,NN,RP,10
JJS,VBZ,VBG,1
DT,VBZ,PRP$,3
WP,PRP,RB,5
RP,TO,NNS,1
IN,RB,NNS,21
JJR,PRP,IN,1
NN,NNS,RBR,3
VB,NNS,TO,4
JJS,JJS,NNS,1
WRB,IN,NNS,3
PRP,DT,RBR,7
JJS,IN,PRP$,2
JJ,VBZ,JJ,10
WDT,NN,MD,10
JJ,PRP,PRP$,1
VBN,NN,WDT,4
TO,IN,DT,2
MD,PRP,VBD,2
NN,DT,WP,7
PRP,MD,DT,6
WDT,VBG,VBN,1
VBD,NN,DT,27
VBG,MD,TO,1
JJ,NN,WP$,5
JJR,NN,VBZ,1
VBZ,VBG,JJ,3
MD,VBZ,JJ,4
VBZ,NN,PRP,9
VBN,MD,VB,10
RB,NN,NN,28
TO,RB,IN,2
IN,NN,VBZ,80
VBD,NNS,MD,2
TO,PRP,PRP$,8
IN,IN,VBZ,1
NNS,VBN,PRP,4
TO,VBD,IN,3
RB,IN,JJR,5
RB,RBR,VBZ,2
WDT,TO,NN,1
VB,WP,PDT,1
WDT,IN,PRP,3
VBD,WP,IN,2
NN,VBP,IN,24
VBP,TO,PRP$,4
PRP,VBP,IN,267
MD,WRB,NNS,1
VBG,PRP$,NNS,18
VBN,NN,TO,20
VBN,-NONE-,NN,4
PRP,CC,CD,1
WRB,JJ,VBD,4
DT,JJ,JJS,2
DT,CD,IN,3
CC,JJ,VBP,7
JJS,NNS,VBG,1
JJ,NNS,WP,13
DT,IN,NNS,7
CD,JJ,CC,1
NNP,NNS,VBG,1
PRP$,CD,NN,1
WP,NN,CC,7
NN,TO,JJR,2
NNS,VBN,DT,5
DT,NN,WRB,78
WP,VBD,JJ,2
CC,PRP,WP,13
RBR,CC,VB,3
JJR,TO,NN,1
PRP,IN,VBN,3
VBD,IN,WP,5
VBN,TO,NNS,5
CC,CD,DT,2
WDT,VBP,VBP,3
VBP,RBR,IN,2
DT,VBP,JJS,1
VBP,NNS,WP,1
VBP,VBZ,JJS,1
RB,DT,CD,2
NNS,DT,DT,14
VBD,CC,VBZ,1
WDT,JJS,VBP,1
DT,TO,NN,4
RB,CC,NN,20
WP,NNS,VBP,20
VBP,CD,IN,1
